"track_id","artist_name","song_title","year","artist_familiarity","artist_hotttnesss","artist_id","artist_location","song_hotttnesss","danceability","duration","energy","loudness","idx_segments_loudness_max","tempo","key","Genre"
"TRAYUNC128F92DE84B","Cross Country","In The Midnight Hour",2009,0.375195664,0.355707867,"ARN1J741187B99EFB9","Auburn, CA",0.405115722,0,193.64526,0,-13.485,0,81.95,4,"Pop_Rock"
"TRAYWLI128F9300223","Annie Lennox","Erased",2003,0.806580411,0.621085212,"ARW9FP41187B98C2A7","Aberdeen",0.557313136,0,280.00608,0,-7.787,0,167.997,7,"Pop_Rock"
"TRAYWVN128F42B972B","Terry Callier","Holdin' On",1999,0.706827671,0.416173065,"ARB29H41187B98F0EF","Chicago",0.360370583,0,327.05261,0,-10.859,0,95.861,0,"RnB"
"TRAYXDI128F428CD9C","Kanye West","Skit #2 (Kanye West/Late Registration)",2005,0.877213746,1.082502557,"ARRH63Y1187FB47783","Atlanta, GA",0.7801197,0,31.32036,0,-12.368,0,60.046,1,"Rap"
"TRAYXZX128F930F022","KALIMBA","Nunca Sabras",2007,0.697887822,0.435144672,"AR6GJDZ1187B991E46","Mexico City, Mexico",0.494469709,0,229.14567,0,-6.062,0,77.722,4,"Latin"
"TRAYYGG128F1483C70","Shawn Colvin","These Four Walls",2006,0.685502832,0.446732968,"ARDW5AW1187FB55708","Vermillion, SD",0.499445835,0,177.18812,0,-8.446,0,165.597,9,"Pop_Rock"
"TRAYYKO128F92E133B","The Lord Weird Slough Feg","Baltech's Lament",2003,0.507016081,0.421388265,"AR06USW1187FB4EACA","California - SF",0.556914019,0,252.62975,0,-6.172,0,97.045,6,"Pop_Rock"
"TRAYZCF12903CF39A4","Maria Muldaur","It Feels Like Rain",1999,0.586950622,0.432054079,"ARGJ0911187FB4613F","New York, NY",0.494489518,0,411.01016,0,-17.684,0,87.702,5,"Blues"
"TRAYZWQ128F42752A8","Alice Cooper","Caught In A Dream (Album Version)",1971,0.838924311,0.607792751,"AR1ABAO1187FB531E1","Detroit, MI",0.328346669,0,189.90975,0,-12.693,0,137.258,9,"Pop_Rock"
"TRAZASM128F932FBEE","Franz Ferdinand","Do You Want To",2005,0.803220003,0.571376562,"ARYVO9V1187B9B1FC6","Glasgow, Scotland",0.84937728,0,214.9873,0,-3.509,0,124.01,0,"Pop_Rock"
"TRAZBJZ128F932B37B","Bill Cosby","Hold On I'm A Comin' (Album Version)",1968,0.256729228,0.383845367,"ARZO73F1187FB4BF23","Philadelphia, PA",0.212045405,0,156.39465,0,-11.186,0,117.047,0,"Comedy_Spoken"
"TRAZBPE128F936741A","Darden Smith","Midnight Train",1990,0.485855596,0.362960597,"AR9LT7R1187FB4543A","Brenham, TX",0,0,226.32444,0,-8.666,0,154.403,3,"Country"
"TRAZBYT128F93351CF","Los Fabulosos Cadillacs","Vos Sabes",1999,0.774037142,0.521726648,"ARL3VGT1187FB40E8E","Buenos Aires.",0.598428549,0,189.88363,0,-6.393,0,114.72,6,"Latin"
"TRAZCUE128F4223510","KT Tunstall","Paper Aeroplane (Live From 'Drastic Fantastic' Tour)",2007,0.793708084,0.58985618,"ARCJKV91187FB46210","Scotland",0.392008771,0,282.5922,0,-18.054,0,99.379,2,"Pop_Rock"
"TRAZDAV128F42A6515","Talib Kweli","Say Something [featuring Jean Grae] (Album Version)",2007,0.772794404,0.551016443,"ARM6HLK1187FB427F0","Brooklyn, NY",0.606816327,0,222.11873,0,-6.434,0,190.008,10,"Rap"
"TRAZEQU128F42926FD","Bruce Rowland","Mountain Theme",1982,0.443162398,0.30045446,"ARRC2JF1187B9B6A93","AUSTRALIA",0.253834736,0,113.99791,0,-21.141,0,120.664,7,"Stage"
"TRAZFEX12903CDCF88","Call To Preserve","Hope For The Fallen",2008,0.634764556,0.423976263,"AR01IP11187B9AF5D2","Rockledge, Florida",0.496795817,0,175.22893,0,-1.672,0,158.018,5,"Pop_Rock"
"TRAZGQQ128F4278C1A","Del The Funky Homosapien","Corner Story",1998,0.732661132,0.458439468,"ARV4KO21187FB38008","Oakland, CA",0.666532379,0,242.85995,0,-7.531,0,87.955,4,"Rap"
"TRAZHRE128F92F344E","Otis Taylor","Talking About It Blues",2009,0.590792957,0.394884438,"ARSRFOY1187B9917DA","Chicago, IL",0.497439048,0,285.72689,0,-11.002,0,148.022,9,"Blues"
"TRAZIER128F4254BBA","Fountains Of Wayne","You Gotta Go",2007,0.717762702,0.532266186,"ARDBSFT1187B9AC9C1","New York, NY",0.385271316,0,126.87628,0,-3.594,0,85.047,0,"Pop_Rock"
"TRAZIQB128F934B755","Since The Flood","Guardian Angel",2007,0.739435997,0.36187851,"ARQXJW51187B9AEE27","New Hampshire",0.531722098,0,194.92526,0,-2.517,0,174.281,1,"Pop_Rock"
"TRAZISB128F427907A","The Business","Class Compromise (&History's Glory)",2001,0.625165762,0.442739279,"ARRXADQ1187FB38F22","London, England",0.360370583,0,144.77016,0,-4.162,0,115.586,0,"Pop_Rock"
"TRAZJGD128F4289D2A","Gym Class Heroes","To Bob Ross With Love (Album Version)",2005,0.906619152,0.563403566,"ARGMGHN1187B9B4213","Geneva, NY",0.734996573,0,158.64118,0,-7.468,0,93.408,6,"Pop_Rock"
"TRAZJRY128EF347CD8","Eric Burdon","Comeback",1988,0.601069052,0.359185993,"ARSPQ0H1187B999944","Walker-on-Tyne, England",0.270775999,0,125.51791,0,-6.818,0,166.748,2,"Pop_Rock"
"TRAZKAG12903CD1918","AFI","Too Shy To Scream",2009,0.909247283,0.554938522,"AR2FAMK1187FB4CF60","Ukiah, CA",0.867008491,0,176.61342,0,-4.606,0,94.937,8,"Pop_Rock"
"TRAZKCX128F4288F26","Shriekback","Squanderer",2007,0.547938241,0.374791219,"AR37ILI1187B98E27B","London, England",0.24929692,0,234.68363,0,-5.968,0,70.074,8,"Pop_Rock"
"TRAZKOL128F4234128","Russell Malone","Sugar Buzz",2007,0.449257553,0.325941791,"AR7KKE01187FB3D87B","Albany, GA",0.48456253,0,286.6673,0,-13.763,0,86.172,1,"Jazz"
"TRAZLVR128E078F044","The Who","Slip Kid",1975,0.836039353,0.58703963,"ARWX5TK1187FB4CDBE","Angleterre",0.598688453,0,271.69914,0,-9.003,0,151.796,2,"Pop_Rock"
"TRAZMZY128E078F06A","The Jam","Bricks And Mortar",1977,0.778142723,0.547746275,"ARJG2ID1187B9A767E","Woking, Surrey, England",0.549998637,0,157.3873,0,-9.696,0,145.115,1,"Pop_Rock"
"TRAZNKG12903CDCF8A","Call To Preserve","Open your Eyes",2008,0.634764556,0.423976263,"AR01IP11187B9AF5D2","Rockledge, Florida",0.487358964,0,199.78404,0,-2.045,0,115.09,4,"Pop_Rock"
"TRAZOEU128F92E28DD","Willy DeVille","Louise",2008,0.613598057,0.377720338,"ARM3QKQ1187FB421E0","New York, New York",0.299877488,0,282.30485,0,-8.975,0,60.646,7,"Pop_Rock"
"TRAZORC128F426C323","Cut Copy","Unforgettable Season",2008,0.769944259,0.536173552,"ARWD3OC1187FB3A666","Melbourne, Australia",0.890314004,0,195.21261,0,-3.592,0,129.975,10,"Electronic"
"TRAZOSB128F9302A07","Maroon 5","This Love",2002,0.905477001,0.843380274,"ARF5M7Q1187FB501E8","Los Angeles, CA",0.579767081,0,177.52771,0,-6.04,0,114.998,10,"Pop_Rock"
"TRAZRXP12903CBD6A9","Vonray","Part Of Me (LP Version)",2003,0.526693669,0.313154505,"ARVQ7I31187B9B64C9","Pittsburgh, Pennsylvania",0.27292161,0,230.08608,0,-5.472,0,108.011,8,"Pop_Rock"
"TRAZSCZ128F42554F4","John Fogerty","Don't You Wish It Was True",2007,0.733637825,0.526549035,"ARDZQ5U1187B9ADEAE","Berkeley, CA",0.629476733,0,250.95791,0,-5.187,0,124.505,4,"Pop_Rock"
"TRAZSJY128F92CCEA0","Eric Burdon","Leo's place",1999,0.601069052,0.359185993,"ARSPQ0H1187B999944","Walker-on-Tyne, England",0.215080319,0,246.5171,0,-12.733,0,138.593,7,"Pop_Rock"
"TRAZSRJ128F4216E54","Lyrics Born","Stop Complaining/Remix/Jam",2006,0.577158124,0.512197243,"AR0JPOG1187FB37383","Japan",0.215080319,0,445.49179,0,-5.407,0,110.925,7,"Rap"
"TRAZTBZ12903CFB6DA","Pelle Carlberg","I Love You_ You Imbecile",2007,0.640720629,0.413296282,"AROF8OV1187FB55B85","Sweden",0.608860561,0,174.81098,0,-4.403,0,155.07,7,"Pop_Rock"
"TRAZTJH12903CC5137","Gabriela Anders","Love Is So Unkind (Album Version)",1998,0.538142211,0.387537924,"ARWEPRZ1187FB4E2BB","NY - New York City",0.254280751,0,228.07465,0,-9.394,0,148.119,0,"Vocal"
"TRAZUVU128F42BABF4","Jesse Malin","Broken Radio",2007,0.75504135,0.458592025,"ARE0OLY1187B9AD19F","Whitestone, Queens, NY",0,0,219.19302,0,-7.95,0,129.953,4,"Pop_Rock"
"TRAZVEJ128F92EDA77","Daniel Johnston","Rock Around The Christmas Tree",2006,0.713322147,0.473613189,"AR6CLFP1187B9ACB94","Sacramento, CA",0.460484845,0,130.55955,0,-7.324,0,133.142,4,"Pop_Rock"
"TRAZVYP128F1459AD9","Leona Naess","Star Signs",2003,0.627185249,0.39301573,"ARSQW3I1187B9ACD14","London, England",0.685849656,0,292.88444,0,-14.507,0,129.887,4,"Pop_Rock"
"TRAZVZJ128F92EF28A","Set Your Goals","summer jam",2009,0.823910087,0.549749652,"ARKCYJV1187FB392E9","San Francisco, CA",0.708407537,0,185.86077,0,-3.242,0,99.024,8,"Pop_Rock"
"TRAZVZX128F930C9A2","Jeff Wahl","India",2003,0.435105061,0.315919019,"AROMMO41187B99F8FF","Colorado",0.212045405,0,124.682,0,-25.416,0,150.081,2,"Jazz"
"TRAZWGV128F425DA7C","Tracy Byrd","Just Let Me Be In Love",2007,0.692975624,0.422507451,"AR3AY3R1187FB52CF0","Vidor, TX",0.66457865,0,227.57832,0,-7.695,0,96.068,0,"Country"
"TRAZXDC128F429874E","Shaggy","Criteria",2007,0.772292647,0.542175166,"ARTYXQC1187B9ACAB2","Kingston, Jamaica",0.450762242,0,223.4771,0,-6.658,0,99.994,9,"Reggae"
"TRAZZON128F930D2DC","Vince Guaraldi","Room At The Bottom",1964,0.57810363,0.414892612,"AR1RHCO1187B9AF0BF","San Francisco, CA",0.375984302,0,270.75873,0,-24.669,0,74.255,5,"Jazz"
"TRBABAC128E07852A8","Fernando Ortega","Pass Me Not (LP Version)",2003,0.582129295,0.439880513,"ARGNZOL1187FB5CE7C","California",0,0,130.76853,0,-11.769,0,55.619,6,"Religious"
"TRBABBT128F9327213","themselves","Oversleeping",2009,0.628274449,0.428834536,"ARNVM131187B990D2B","Oakland CA",0.545964693,0,195.18649,0,-6.324,0,116.915,6,"Rap"
"TRBACAA12903D0575F","BoDeans","Back Then",2010,0.617608694,0.405967369,"ARKL75U1187FB5B8B6","Waukesha WI",0.355285536,0,216.08444,0,-5.892,0,147.944,9,"Pop_Rock"
"TRBACUF128F4247F8C","Mint Condition","Call Me",1999,0.721990699,0.40870711,"ARE9Y761187B98AEB6","Minneapolis, MN",0.586452119,0,293.66812,0,-11.083,0,97.748,5,"RnB"
"TRBADFY128F422F325","Silverstein","MY HERIONE (Acoustic Version)",2006,0.80113645,0.605507136,"AR10USD1187B99F3F1","Burlington, Ontario, Canada",0.592932119,0,214.04689,0,-7.896,0,150.13,7,"Pop_Rock"
"TRBAHJW128F92CC8B4","Swallow The Sun","Doomed To Walk The Earth",2007,0.652508644,0.49381443,"AR557N41187FB3E67F","JyvÌ_skylÌ_, Finland",0.621291654,0,509.49179,0,-6.664,0,165.908,3,"Pop_Rock"
"TRBAHNM128F426895A","Hem","Polly's Dress",2000,0.632242851,0.453435791,"ARC6UC81187B989062","NY - New York City",0.532482708,0,71.05261,0,-21.694,0,123.018,9,"Pop_Rock"
"TRBAIAU128E078D934","Bad Brains","God Of Love (Album Version)",1995,0.726298027,0.555414576,"AR7Y6JX1187FB4D9B3","Washington, D.C.",0.47643522,0,163.18649,0,-5.663,0,105.453,7,"Pop_Rock"
"TRBAIAW128F92C5652","Motograter","Red (Main Version)",2003,0.632319641,0.394252715,"AR8M6LC1187B998D48","Santa Barbara, California",0.77057886,0,226.92526,0,-4.83,0,143.932,5,"Pop_Rock"
"TRBAIDT128F92CC7ED","Melvins","Nude With Boots",2008,0.726959806,0.45686542,"AROLDZG1187FB50AFB","Aberdeen, WA",0.703966085,0,217.80853,0,-7.616,0,113.386,2,"Pop_Rock"
"TRBAIHN128F427D480","Fountains Of Wayne","Laser Show (LP Version)",1999,0.717762702,0.532266186,"ARDBSFT1187B9AC9C1","New York, NY",0.519448581,0,144.71791,0,-5.759,0,115.686,9,"Pop_Rock"
"TRBAIKM12903CBCF21","Colin James","Better Days",1995,0.523962423,0.440867557,"ARSEC9Q1187B98912D","Regina, Saskatchewan, Canada",0.212045405,0,280.11057,0,-8.882,0,154.548,5,"Pop_Rock"
"TRBAISB12903CF1054","Shadows Fall","Crushing Belial",2000,0.733433227,0.455558797,"ARK8OHG1187B99016A","Boston, MA",0.559547242,0,325.17179,0,-7.736,0,194.238,2,"Pop_Rock"
"TRBAJRL128F1482E66","The Summer Obsession","Where You Belong",2006,0.634496285,0.395053039,"ARUYGJ31187B9A2FEA","Jacksonville, FL",0.582918458,0,282.04363,0,-6.327,0,79.935,0,"Pop_Rock"
"TRBAJWG128F4253F25","Dons","American Lovebite",2006,0.545127608,0.312169242,"ARZP2M21187FB59C63","Boston",0,0,200.51546,0,-6.568,0,132.197,0,"Pop_Rock"
"TRBAKER128F1495617","The Roches","We Three Kings",1990,0.573605491,0.372251208,"AR11NP91187B9901B4","New York City",0.542898743,0,329.45587,0,-13.209,0,135.011,2,"Folk"
"TRBAKRM128F4248228","My Chemical Romance","The End. [Live In Mexico]",2008,0.864867842,0.766076164,"ARKR75V1187FB3D4D5","New Jersey",0.468997788,0,154.30485,0,-9.097,0,92.645,7,"Pop_Rock"
"TRBALEH128E078B419","Static-X","Night Terrors (Album Version)",2005,0.768004235,0.560819769,"ARHRY5S1187B99B96F","Alabama",0.624953367,0,189.09995,0,-3.294,0,120.539,5,"Pop_Rock"
"TRBALIJ128F14884B5","Iggy Pop","Main Street Eyes",1990,0.789018489,0.573554544,"AR5OH2Z1187B9A46A9","Muskegon, MI",0.536788886,0,221.43955,0,-11.278,0,131.813,9,"Pop_Rock"
"TRBAMHJ128F9302A08","Maroon 5","She Will Be Loved",2002,0.905477001,0.843380274,"ARF5M7Q1187FB501E8","Los Angeles, CA",0.548005621,0,261.61587,0,-5.743,0,102.143,0,"Pop_Rock"
"TRBAMLH128F9324758","Paul Brown","Side Steppin'",2005,0.510075541,0.397493835,"ARWBL9E1187FB4E695","Los Angeles, CA",0.621195684,0,214.69995,0,-8.283,0,114.017,10,"Jazz"
"TRBAOEO12903CC5BD3","Paul Carrack","I'm On Your Tail",1989,0.591602006,0.375496964,"ARYNX5Z1187B999686","Sheffield, Yorkshire, England",0.2612651,0,374.96118,0,-11.38,0,99.961,0,"Pop_Rock"
"TRBAOIA128F932195E","Beherit","Sense",1995,0.596184927,0.427479241,"AREBWEH1187B99EA9A","Helsinki",0.471578248,0,625.57995,0,-20.665,0,111.125,11,"Pop_Rock"
"TRBAOJU128F42621E6","The Distillers","Ask The Angels",2000,0.681090692,0.488536125,"ARN2ZKL1187FB3972B","L.A 	California, Estados Unidos ",0.625106561,0,190.95465,0,-4.802,0,140.823,8,"Pop_Rock"
"TRBAOKR128F4235EA9","Kitaro","Harmony Of The Forest",1999,0.668087296,0.459387425,"AR6AGJV1187FB504BA","Toyohashi, Japan",0.413739836,0,382.51057,0,-18.179,0,98.763,1,"New"
"TRBAOXY128F933D3C8","Sister Hazel","Vacation Rain (Album)",2010,0.731065756,0.509878708,"AREPD8D1187FB3F5BC","Gainesville, FL",0.594854168,0,231.36608,0,-7.128,0,100.029,9,"Pop_Rock"
"TRBAPBU128F9304E1B","The Antlers","The Carrying Arms",2007,0.726299713,0.466946703,"ARKMIBT11F4C8430D9","Brooklyn, NY",0.613234801,0,107.98975,0,-17.624,0,150.314,7,"Folk"
"TRBARHH128E078EDE9","Aerosmith","Janie's Got A Gun",1989,0.872536599,0.610731463,"AR12F2S1187FB56EEF","Boston, MA",0.730949906,0,329.69098,0,-6.658,0,115.106,5,"Pop_Rock"
"TRBARSX12903D03AE5","Sade","Morning Bird",2010,0.77149215,0.517342286,"AR7N7MI1187FB46935","Ibadan, Nigeria",0.687434282,0,234.26567,0,-17.279,0,87.553,7,"RnB"
"TRBASDY128F9327DB8","Danny Barnes","Big Girl Blues",2005,0.474983458,0.435252324,"AR7ISJJ1187B9B2CD6","Texas",0.239629098,0,169.482,0,-12.427,0,83.277,4,"Country"
"TRBATJY128F4248894","Terry Riley","Peace Dance",1992,0.60981436,0.409762631,"AR1WU211187FB57E2B","Colfax, CA",0.430160637,0,349.20444,0,-16.387,0,95.074,6,"Avant_Garde"
"TRBAUFL128F429CD53","Groupa","Bliv Du Till Gran (If You Became A Spruce)",1999,0.421056165,0.295967984,"ARF3FRP1187B9A77BF","Sweden",0,0,229.56363,0,-10.681,0,85.548,4,"International"
"TRBAUHT128F92F0657","Nickelback","If Today Was Your Last Day (Album Version)",2008,0.847451713,0.779968005,"ARPAAHK1187B9ABB00","Hanna, Alberta, Canada",0.984346739,0,248.05832,0,-4.157,0,89.958,10,"Pop_Rock"
"TRBAULO128F93300AE","Kathy Troccoli","You've Got A Friend",2005,0.533659594,0.365822369,"ARH3TXI1187FB3A486","NASHVILLE, Tennessee",0,0,282.20036,0,-14.014,0,88.55,6,"Religious"
"TRBAUXT128F147DF5A","R.E.M.","Final Straw (Album Version)",2004,0.730669502,0.623835201,"ARR6LWJ1187FB44C8B","Athens, GA",0.624024049,0,246.17751,0,-7.534,0,107.55,0,"Pop_Rock"
"TRBAXDP12903CD1922","AFI","Darling_ I Want To Destroy You",2009,0.909247283,0.554938522,"AR2FAMK1187FB4CF60","Ukiah, CA",0.813937198,0,223.29424,0,-4.346,0,157.944,1,"Pop_Rock"
"TRBAXSM128F427B26E","Belphegor","Armageddon's Raid",2008,0.683525065,0.473083192,"ARNNQBT1187FB437C1","SANTA ANA, California",0.624839791,0,308.76689,0,-2.027,0,116.897,1,"Pop_Rock"
"TRBBAKH128F92FA339","The Ataris","Secret Handshakes",2006,0.82785377,0.517328584,"ARPKK761187FB4D53C","Anderson, IN",0.683462009,0,222.9024,0,-4.317,0,174.468,11,"Pop_Rock"
"TRBBAQJ128F92F1336","John Sebastian","One Step Forward_ Two Steps Back",1976,0.518743959,0.341288723,"ARY4M3J1187B9AC94C","Leeds",0,0,276.45342,0,-12.983,0,101.971,0,"Pop_Rock"
"TRBBCZA128F146587F","Kathy Mattea","Isle Of Inishmore - Part 1 (Air)",2002,0.603383145,0.422127199,"AR1DR0E1187FB48F61","Cross Lane, WV",0,0,124.83873,0,-14.479,0,79.091,9,"Country"
"TRBBEEP128F147F1BF","Fran Perea","Entonces",2005,0.525332914,0.383394322,"AR2K2CM1187B98D4F1","Malaga,Spanija",0.324058699,0,173.08689,0,-3.39,0,90.645,4,"Latin"
"TRBBEGG128F9314BAA","Martina McBride","Heart Trouble",1993,0.614870934,0.628246419,"ARF3GX71187FB3EB66","Medicine Lodge, KS",0.215080319,0,198.42567,0,-7.958,0,175.954,4,"Country"
"TRBBGDK128F427D450","Martin Sexton","My Maria (LP Version)",1998,0.641197515,0.448653471,"AR4TLW81187B99683D","Syracuse, NY",0.466304831,0,244.4273,0,-10.218,0,86.805,4,"Folk"
"TRBBHPQ128F145A7F8","John Mellencamp","Down And Out In Paradise",1987,0.740250721,0.516771087,"ARYVGP31187B9A531A","Seymour, IN",0.450762242,0,216.86812,0,-8.698,0,134.929,11,"Pop_Rock"
"TRBBHUW128F429476F","Dynamite Deluxe","Zornig!",2000,0.633402342,0.414834941,"ARRHVGT1187B98D603","Germany",0.550561797,0,148.29669,0,-8.315,0,87.844,9,"Rap"
"TRBBHZV128F429A392","New Direction","Who Do You Roll With?  (LP Version)",1999,0.627071701,0.35376849,"ARWGIFV1187B989947","CHICAGO, Illinois",0.334706549,0,265.24689,0,-6.611,0,56.703,2,"Religious"
"TRBBIBE128F4226E29","Soulwax","Kill Your Darlings",1996,0.803087355,0.501825944,"AR5ZVJ91187B99083A","Ghent, Belgium",0.504034341,0,201.24689,0,-8.146,0,111.223,0,"Pop_Rock"
"TRBBILK128F14A2FD6","Tony Joe White","The Coloness Of The Chain",1993,0.624723768,0.403509673,"ARCZ20M1187FB49687","Goodwill, LA",0,0,329.35138,0,-17.816,0,139.905,2,"Pop_Rock"
"TRBBILZ12903CB422C","Set Your Goals","This Very Moment",2006,0.823910087,0.549749652,"ARKCYJV1187FB392E9","San Francisco, CA",0.659230577,0,153.23383,0,-6.754,0,131.639,8,"Pop_Rock"
"TRBBKIH128F9343FD4","Workhorse","Flight of the Elephant",2007,0.47902341,0.317303966,"ARWUK9L11C8A42C37B","Mississippi",0.253834736,0,370.85995,0,-8.816,0,60.15,5,"Pop_Rock"
"TRBBLCU128F423C5DA","Seal","Prayer For The Dying (Live In Paris)",2005,0.567313224,0.580013183,"ARAIABB1187B9AC6E2","Paddington, London, England",0.352232225,0,304.14322,0,-6.373,0,133.193,5,"Pop_Rock"
"TRBBLTE128F42558EF","Moros Eros","Safety Net (Album Version)",2007,0.605538219,0.307540085,"ARU2I2B1187FB472E8","Marietta, GA",0.473346541,0,224.41751,0,-5.879,0,90.291,2,"Pop_Rock"
"TRBBLUO12903CEDBD2","Speech","A Talk With Dad",2003,0.596275994,0.341959997,"ARC95UW1187B9B9A62","Milwaukee, WI",0,0,160.93995,0,-22.033,0,73.11,1,"Rap"
"TRBBMIF12903CA1EB0","Atomic Rooster","Little Bit of Inner Air",1972,0.520757635,0.404566538,"ARG4KW31187FB51B7C","United Kingdom",0.619596042,0,159.60771,0,-9.079,0,124.714,5,"Pop_Rock"
"TRBBMQN128EF35F995","Maroon 5","Through With You",2002,0.905477001,0.843380274,"ARF5M7Q1187FB501E8","Los Angeles, CA",0.787210098,0,181.52444,0,-5.622,0,145.999,10,"Pop_Rock"
"TRBBNHZ128F423E599","Orbital","Forever",1994,0.693009204,0.498668875,"ARD5K161187B9AC784","Sevenoaks, United Kingdom",0.685137628,0,478.45832,0,-13.27,0,87.982,9,"Electronic"
"TRBBNML12903CBD2B3","Bryan White","God Gave Me You (Single/LP Version)",1999,0.598726841,0.426892681,"ARG09R51187FB4D5C2","Lawton, OK",0.334706549,0,245.81179,0,-7.92,0,151.528,8,"Country"
"TRBBOBQ12903CC5186","Robben Ford","Talk To Your Daughter (Album Version)",1988,0.604820432,0.383877494,"AR7BMMV1187FB5B2D7","Ukiah, CA",0.557187768,0,250.53995,0,-12.685,0,137.23,0,"Blues"
"TRBBOFH128F14A2A46","Curtis Mayfield","You Better Stop",1979,0.786921231,0.495306693,"ARNMWP51187FB3E963","Chicago, IL",0.304169503,0,411.92444,0,-9.633,0,237.466,8,"Pop_Rock"
"TRBBOPV12903CFB50F","The Ronettes","Born To Be Together",1991,0.567278592,0.533885536,"ARCHKD91187B9A0A42","New York, NY [The Bronx]",0.629768365,0,177.81506,0,-9.54,0,114.047,7,"Pop_Rock"
"TRBBPGL128F933E34C","Joe Bataan","Ernestine",2005,0.563997692,0.349923661,"ARMHR011187B9A62B5","Spanish Harlem, New York City, NY",0.427446571,0,311.19628,0,-11.574,0,87.467,10,"Latin"
"TRBBQFV128F4252EFF","Jack Johnson","Adrift",2008,0.832011771,0.643072293,"ARC8CQZ1187B98DECA","Galveston, TX",0.737850332,0,236.19873,0,-15.967,0,241.818,0,"Pop_Rock"
"TRBBQJZ128F92C5AF2","Blue Rodeo","Fools Like You",1992,0.636423645,0.44793548,"ARD842G1187B997376","Toronto, Ontario, Canada",0.494489518,0,280.65914,0,-6.033,0,126.1,7,"Pop_Rock"
"TRBBRJN128F425C040","Jacques Dutronc","L'Aventurier",1969,0.612953154,0.454541929,"AR3QRJ91187B98E4C2","Paris, France",0.499445835,0,151.09179,0,-7.246,0,98.733,2,"Pop_Rock"
"TRBBRRS128F4256EEF","Junior Reid","No Loafting",1994,0.622940428,0.370962958,"ARB4ROA1187B9ACAEC","Jamaica",0,0,199.75791,0,-8.141,0,165.469,1,"Reggae"
"TRBBTUD128F42A10A3","Behemoth","Here And Beyond",2002,0.84219335,0.550422825,"AR1OBRC1187FB59AD4","POLAND",0.620458374,0,206.44526,0,-4.46,0,114.929,6,"Pop_Rock"
"TRBBTZW12903CE7495","Faith Hill","Better Days (Album Version)",1998,0.643544997,0.670106173,"ARVNGA71187FB3C107","Jackson, MS",0.517789044,0,207.80363,0,-7.132,0,141.705,0,"Country"
"TRBBULA128F146E122","Bobaflex","Turn The Heat Up",2005,0.588781959,0.415408952,"ARSS4Y41187B9B0AC6","Huntington, WV",0.660680598,0,147.43465,0,-3.124,0,93.033,10,"Pop_Rock"
"TRBBVBM128F4276D82","Teenage Fanclub","I Don't Know",1991,0.684894723,0.511526435,"ARHPPJK1187B9AC897","Glasgow, Scotland",0.605246229,0,274.70322,0,-15.838,0,116.239,6,"Pop_Rock"
"TRBBVFB128F1461507","Ten Years After","Year 3_000 Blues (2002 Digital Remaster)",1970,0.683388517,0.46311834,"AR8SRQ31187FB4D477","Nottingham, England",0.270775999,0,145.00526,0,-10.124,0,106.145,11,"Pop_Rock"
"TRBBYFJ128F42A22D4","Jim Reeves","Jingle Bells",1963,0.624252499,0.462190105,"ARZVTZN1187FB579D4","Galloway, Panola County, TX",0.468997788,0,108.19873,0,-13.323,0,95.264,0,"Country"
"TRBBYOI128F4256732","Black Flag","Out Of This World",1985,0.731208047,0.547506775,"ARQ76LG1187B9ACD84","Los Angeles, CA",0.579038701,0,133.25016,0,-13.77,0,207.238,10,"Pop_Rock"
"TRBBYYL128F4236EBC","Lyrics Born","I Changed My Mind (DJ Spinna Remix)",2005,0.528308349,0.512197243,"AR0JPOG1187FB37383","Japan",0.443291312,0,313.15546,0,-3.528,0,98.927,11,"Rap"
"TRBBZQM128F931A529","Neil Diamond","Song Sung Blue",1972,0.817635146,0.564005986,"AR40GSU1187FB3AA01","Brooklyn, NY",0.738191737,0,194.40281,0,-8.351,0,164.359,0,"Pop_Rock"
"TRBCAJY128F932C54E","Dave Valentin","Sunshower",1999,0.498991673,0.325304674,"ARD6L7O1187B995ADA","Chelmsford, England",0.215080319,0,277.21098,0,-12.183,0,82.763,10,"Jazz"
"TRBCANP128F92FA6B9","Evanescence","Good Enough",2006,0.920959645,0.705757553,"ARVXU2X1187B9AE6D8","New York, NY",0.73897068,0,331.36281,0,-12.527,0,91.371,0,"Pop_Rock"
"TRBCBAM128F92E3044","Truckfighters","Traffic",2007,0.596011504,0.350349304,"AR0VR1O1187B9A0F1F","ÌÐrebro",0.576315292,0,270.44526,0,-4.935,0,148.363,11,"Pop_Rock"
"TRBCBSK12903CA2DD3","Onesidezero","Eight (Album Version)",2001,0.596642396,0.33810401,"AREW7CO1187B9A1B0D","Los Angeles, CA",0.445454525,0,281.12934,0,-6.765,0,151.746,6,"Pop_Rock"
"TRBCCAJ128F148CBBB","EPMD","Check 1_2",1999,0.698291624,0.453850265,"ARSQDUN1187B98D7D7","allentown Pennsylvania USA",0.433005077,0,196.91057,0,-7.481,0,200.265,1,"Rap"
"TRBCDCS128F422F0CF","Hatebreed","Mark My Words (Album Version)",1997,0.832757431,0.546383748,"ARPKATM1187B9B76E6","New Haven, CT",0.600969778,0,111.22893,0,-5.665,0,202.65,1,"Pop_Rock"
